RAJ2000,_DEJ2000,n_Seq,Seq,RAJ2000,DEJ2000,pmRA,pmDE,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Icmag,e_Icmag
201.60783583,-47.63283907, , 36542,201.607836,-47.632842,  0.21, -3.15,      ,      ,20.478, 0.127,19.657, 0.033,18.826, 0.035
201.59846913,-47.63281882, , 36543,201.598470,-47.632819,  0.64, -0.08,      ,      ,18.693, 0.016,18.176, 0.012,17.443, 0.020
201.58168462,-47.63283190, , 36544,201.581683,-47.632831, -1.15,  0.86,      ,      ,20.030, 0.051,19.340, 0.018,18.569, 0.056
201.57886869,-47.63279509, , 36545,201.578875,-47.632798,  4.65, -3.25,      ,      ,21.511, 0.105,20.699, 0.091,19.705, 0.148
201.57077311,-47.63278100, , 36546,201.570773,-47.632778, -0.04,  3.22,      ,      ,20.126, 0.046,19.494, 0.029,18.708, 0.072
201.56786165,-47.63276123, , 36547,201.567857,-47.632762, -3.47, -0.78,      ,      ,21.017, 0.134,20.390, 0.131,19.582, 0.125
201.56249981,-47.63279339, , 36548,201.562499,-47.632793, -0.68,  0.37,      ,      ,16.773, 0.008,15.997, 0.008,15.008, 0.009
201.55583595,-47.63275714, , 36549,201.555837,-47.632757,  0.73,  0.21,      ,      ,18.977, 0.015,18.390, 0.012,17.631, 0.023
201.54991463,-47.63276055, , 36550,201.549913,-47.632748, -1.16, 13.67,      ,      ,      ,      ,22.419, 0.157,      ,
201.54875413,-47.63274120, , 36551,201.548761,-47.632738,  5.15,  3.44,      ,      ,22.929, 0.646,22.197, 0.174,      ,
201.53291569,-47.63274296, , 36552,201.532908,-47.632738, -5.63,  5.37,      ,      ,19.464, 0.025,18.754, 0.019,17.869, 0.013
201.50953613,-47.63269646, , 36553,201.509535,-47.632707, -0.83,-11.47,      ,      ,21.585, 0.088,20.588, 0.056,19.689, 0.106
201.50523387,-47.63276195, , 36554,201.505225,-47.632769, -6.54, -7.59,      ,      ,      ,      ,      ,      ,20.245, 0.233
201.48578694,-47.63259533, , 36555,201.485785,-47.632596, -1.43, -0.86,      ,      ,17.559, 0.013,16.813, 0.009,15.867, 0.009
201.48435452,-47.63266248, , 36556,201.484348,-47.632659, -4.77,  3.93,      ,      ,23.042, 0.385,21.377, 0.118,20.240, 0.097
201.46372524,-47.63256900, , 36557,201.463725,-47.632570, -0.18, -1.09,      ,      ,19.561, 0.017,18.957, 0.014,18.206, 0.023
201.30229864,-47.63209396, , 36558,201.302291,-47.632091, -5.55,  3.12,      ,      ,17.636, 0.015,16.625, 0.010,      ,
202.08456111,-47.63257703, , 36559,202.084584,-47.632571, 16.80,  6.48,      ,      ,22.428, 0.191,21.687, 0.078,20.543, 0.129
202.02349168,-47.63267446, , 36560,202.023482,-47.632672, -7.18,  2.75,      ,      ,18.099, 0.010,17.226, 0.012,16.272, 0.017
202.01288344,-47.63272963, , 36561,202.012875,-47.632728, -6.22,  1.72,      ,      ,20.155, 0.029,19.475, 0.022,18.665, 0.028
201.98675242,-47.63275659, , 36562,201.986760,-47.632748,  5.59,  9.34,      ,      ,      ,      ,22.365, 0.141,21.022, 0.173
201.94840871,-47.63281906, , 36563,201.948385,-47.632830,-17.48,-11.97,      ,      ,      ,      ,22.741, 0.307,21.407, 0.574
201.93406017,-47.63285452, , 36564,201.934057,-47.632853, -2.38,  1.60,      ,      ,21.988, 0.139,21.338, 0.204,20.179, 0.194
201.90302757,-47.63289647, , 36565,201.903028,-47.632897,  0.36, -0.52,      ,      ,21.526, 0.109,20.774, 0.082,19.799, 0.158
201.88575022,-47.63287349, , 36566,201.885761,-47.632876,  8.03, -2.87,      ,      ,20.681, 0.051,20.000, 0.026,19.081, 0.032
201.87500507,-47.63285928, , 36567,201.875006,-47.632860,  0.77, -0.79,      ,      ,21.233, 0.220,20.325, 0.056,19.438, 0.059
201.85005709,-47.63289935, , 36568,201.850058,-47.632899,  0.71,  0.50,      ,      ,18.977, 0.013,18.418, 0.018,17.646, 0.023
201.84020769,-47.63293785, , 36569,201.840212,-47.632926,  3.14, 12.85,      ,      ,20.408, 0.042,19.815, 0.070,18.942, 0.049
201.82887137,-47.63293154, , 36570,201.828872,-47.632928,  0.42,  3.81,      ,      ,      ,      ,21.040, 0.173,      ,
201.79451166,-47.63290001, , 36571,201.794498,-47.632881,-10.03, 20.68,      ,      ,22.758, 0.303,22.139, 0.407,20.658, 0.150
201.78090126,-47.63291943, , 36572,201.780892,-47.632914, -6.87,  6.06,      ,      ,21.940, 0.193,21.849, 0.144,      ,
201.75306794,-47.63294006, , 36573,201.753069,-47.632919,  0.70, 23.17,      ,      ,22.789, 0.284,21.624, 0.125,20.348, 0.236
201.74428202,-47.63291570, , 36574,201.744273,-47.632915, -6.61,  0.77,      ,      ,20.130, 0.059,19.461, 0.040,18.682, 0.045
201.72834791,-47.63291918, , 36575,201.728351,-47.632912,  2.36,  7.92,      ,      ,20.102, 0.029,19.030, 0.016,17.805, 0.030
201.72715506,-47.63292003, , 36576,201.727143,-47.632897, -8.85, 25.26,      ,      ,      ,      ,22.469, 0.184,21.312, 0.390
201.72086651,-47.63286765, , 36577,201.720868,-47.632867,  1.14,  0.77,      ,      ,18.327, 0.008,17.772, 0.018,16.998, 0.030
201.68230259,-47.63289702, , 36578,201.682308,-47.632896,  4.03,  0.99,      ,      ,20.111, 0.045,19.499, 0.035,18.692, 0.040
201.64660673,-47.63283335, , 36579,201.646608,-47.632831,  0.98,  2.45,      ,      ,21.120, 0.133,20.230, 0.078,19.345, 0.151
201.62361518,-47.63278766, , 36580,201.623626,-47.632783,  8.06,  5.04,      ,      ,22.722, 0.572,21.163, 0.079,20.050, 0.120
201.62012285,-47.63283467, , 36581,201.620123,-47.632834,  0.15,  0.86,      ,      ,18.520, 0.023,18.007, 0.018,17.251, 0.037
201.61705570,-47.63280544, , 36582,201.617059,-47.632807,  2.35, -1.65,      ,      ,21.038, 0.147,20.082, 0.071,19.257, 0.069
201.60191381,-47.63276965, , 36583,201.601931,-47.632756, 12.76, 14.81,      ,      ,22.718, 0.350,21.476, 0.241,20.241, 0.147
201.59691275,-47.63278329, , 36584,201.596915,-47.632784,  1.66, -0.65,      ,      ,20.385, 0.095,19.597, 0.031,18.817, 0.086
201.59439657,-47.63279258, , 36585,201.594399,-47.632800,  1.71, -8.12,      ,      ,22.444, 0.448,21.334, 0.111,20.261, 0.165
201.56721409,-47.63270284, , 36586,201.567212,-47.632691, -1.58, 12.83,      ,      ,20.088, 0.048,19.411, 0.018,18.633, 0.083
201.55770946,-47.63270312, , 36587,201.557709,-47.632703, -0.42,  0.07,      ,      ,17.699, 0.015,16.781, 0.011,15.820, 0.012
201.53971072,-47.63264417, , 36588,201.539712,-47.632642,  0.90,  2.44,      ,      ,19.740, 0.026,19.091, 0.016,18.312, 0.048
201.52799984,-47.63265262, , 36589,201.527996,-47.632653, -2.75, -0.48,      ,      ,19.502, 0.035,18.944, 0.020,18.216, 0.033
201.52435800,-47.63261415, , 36590,201.524356,-47.632624, -1.39,-10.66,      ,      ,23.129, 0.262,22.034, 0.083,21.038, 0.203
201.50020612,-47.63259999, , 36591,201.500194,-47.632597, -9.02,  3.33,      ,      ,22.411, 0.206,21.472, 0.077,20.356, 0.162
201.48264818,-47.63251491, , 36592,201.482649,-47.632514,  0.52,  1.12,      ,      ,19.566, 0.022,18.975, 0.016,18.261, 0.025
201.43430161,-47.63244497, , 36593,201.434298,-47.632447, -2.62, -2.16,      ,      ,20.586, 0.046,19.852, 0.026,18.992, 0.044
201.42495461,-47.63241354, , 36594,201.424963,-47.632418,  6.23, -4.94,      ,      ,21.656, 0.214,20.768, 0.046,19.909, 0.089
202.05718130,-47.63253995, , 36596,202.057185,-47.632558,  2.73,-19.81,      ,      ,22.993, 0.190,22.428, 0.158,20.969, 0.134
202.00838736,-47.63263376, , 36598,202.008343,-47.632646,-32.67,-13.52,      ,      ,23.101, 0.251,21.970, 0.117,20.678, 0.365
201.97853632,-47.63269434, , 36599,201.978546,-47.632695,  7.22, -0.72,      ,      ,21.858, 0.123,21.012, 0.082,20.110, 0.172
201.92959912,-47.63276114, , 36600,201.929599,-47.632765, -0.17, -4.22,      ,      ,20.912, 0.038,20.186, 0.027,19.329, 0.121
201.91247009,-47.63280163, , 36601,201.912470,-47.632803, -0.07, -1.56,      ,      ,18.472, 0.017,17.837, 0.013,16.977, 0.019
201.89020883,-47.63282266, , 36602,201.890207,-47.632818, -1.39,  5.04,      ,      ,18.511, 0.023,17.778, 0.017,16.886, 0.015
201.86100825,-47.63282530, , 36603,201.861007,-47.632825, -0.96,  0.33,      ,      ,17.911, 0.011,17.188, 0.012,16.234, 0.011
201.84650888,-47.63282278, , 36604,201.846505,-47.632819, -2.86,  4.26,      ,      ,20.732, 0.073,20.013, 0.043,19.181, 0.149
201.83864614,-47.63282349, , 36605,201.838646,-47.632824, -0.02, -0.44,      ,      ,19.516, 0.014,18.955, 0.016,18.196, 0.031
201.83024688,-47.63286745, , 36606,201.830247,-47.632869,  0.05, -1.57,      ,      ,22.592, 0.395,21.165, 0.069,20.300, 0.215
201.82918146,-47.63284358, , 36607,201.829183,-47.632850,  1.18, -7.03,      ,      ,19.307, 0.081,18.818, 0.032,18.051, 0.030
201.77299656,-47.63286321, , 36608,201.773009,-47.632852,  9.09, 12.33,      ,      ,      ,      ,22.707, 0.318,20.758, 0.181
201.77170388,-47.63282020, , 36609,201.771704,-47.632821,  0.01, -1.00,      ,      ,19.010, 0.013,18.503, 0.013,17.756, 0.022
201.76014954,-47.63285186, , 36610,201.760146,-47.632850, -2.53,  2.03,      ,      ,19.782, 0.016,19.202, 0.016,18.444, 0.045
201.75918668,-47.63286577, , 36611,201.759186,-47.632862, -0.42,  4.19,      ,      ,21.229, 0.063,20.472, 0.081,19.636, 0.116
201.75872861,-47.63286596, , 36612,201.758734,-47.632863,  3.89,  3.18,      ,      ,21.990, 0.186,21.127, 0.186,19.865, 0.044
201.73619169,-47.63279751, , 36613,201.736193,-47.632795,  1.01,  2.75,      ,      ,19.304, 0.030,18.739, 0.017,18.000, 0.033
201.69321122,-47.63285140, , 36614,201.693255,-47.632843, 32.28,  9.13,      ,      ,22.733, 0.376,21.913, 0.211,20.691, 0.140
201.68796582,-47.63280416, , 36615,201.687956,-47.632796, -7.16,  8.81,      ,      ,19.374, 0.016,18.796, 0.022,18.025, 0.018
201.65170311,-47.63276108, , 36616,201.651703,-47.632759, -0.04,  2.40,      ,      ,19.012, 0.024,18.473, 0.028,17.667, 0.020
201.64918056,-47.63285798, , 36617,201.649188,-47.632859,  5.53, -0.99,      ,      ,22.608, 0.141,21.166, 0.321,20.272, 0.252
201.60484772,-47.63273802, , 36618,201.604851,-47.632737,  2.50,  1.18,      ,      ,18.864, 0.012,18.269, 0.015,17.468, 0.019
201.58626518,-47.63268478, , 36619,201.586241,-47.632689,-17.75, -4.50,      ,      ,20.808, 0.227,19.965, 0.140,19.042, 0.087
201.54235884,-47.63261191, , 36620,201.542357,-47.632614, -1.40, -2.16,      ,      ,20.684, 0.058,19.915, 0.049,19.065, 0.082
201.52998109,-47.63258199, , 36621,201.529986,-47.632586,  3.70, -4.51,      ,      ,21.927, 0.138,21.029, 0.052,19.968, 0.076
201.49401436,-47.63254125, , 36622,201.494015,-47.632544,  0.47, -2.89,      ,      ,20.637, 0.158,20.041, 0.092,19.215, 0.056
201.48919589,-47.63254326, , 36623,201.489206,-47.632538,  7.54,  5.70,      ,      ,22.375, 0.280,21.863, 0.188,20.592, 0.190
201.46771679,-47.63247486, , 36624,201.467710,-47.632478, -5.01, -3.50,      ,      ,20.792, 0.096,20.097, 0.022,19.344, 0.135
201.45414085,-47.63239753, , 36625,201.454144,-47.632399,  2.24, -1.49,      ,      ,20.216, 0.027,19.457, 0.015,18.573, 0.062
202.08278860,-47.63243989, , 36627,202.082796,-47.632439,  5.54,  1.10,      ,      ,19.231, 0.013,18.655, 0.011,17.918, 0.032
202.06238458,-47.63251811, , 36628,202.062400,-47.632520, 11.37, -2.07,      ,      ,21.518, 0.211,20.886, 0.196,19.771, 0.119
202.04209509,-47.63251142, , 36629,202.042087,-47.632510, -6.01,  1.55,      ,      ,22.240, 0.194,20.346, 0.040,17.864, 0.026
201.94790643,-47.63269466, , 36630,201.947914,-47.632687,  5.50,  8.44,      ,      ,22.509, 0.274,21.488, 0.132,20.403, 0.244
201.93378444,-47.63273503, , 36631,201.933753,-47.632725,-23.14, 10.98,      ,      ,20.318, 0.100,19.514, 0.058,      ,
201.93155887,-47.63267793, , 36632,201.931557,-47.632680, -1.42, -2.27,      ,      ,22.402, 0.212,21.246, 0.078,20.038, 0.276
201.89924435,-47.63271236, , 36633,201.899249,-47.632712,  3.35,  0.46,      ,      ,23.671, 0.245,22.179, 0.108,21.115, 0.328
201.89303485,-47.63273522, , 36634,201.893040,-47.632740,  3.80, -5.23,      ,      ,20.326, 0.060,19.652, 0.050,18.760, 0.033
201.88866313,-47.63274278, , 36635,201.888675,-47.632738,  8.75,  5.17,      ,      ,20.573, 0.083,20.027, 0.111,19.020, 0.081
201.88061320,-47.63271277, , 36636,201.880617,-47.632708,  2.76,  5.16,      ,      ,20.431, 0.029,19.447, 0.021,18.205, 0.022
201.85793119,-47.63274033, , 36637,201.857930,-47.632740, -0.88,  0.36,      ,      ,18.678, 0.013,18.144, 0.013,17.408, 0.016
201.81168747,-47.63280804, , 36638,201.811688,-47.632807,  0.43,  1.20,      ,      ,20.408, 0.037,19.740, 0.030,18.901, 0.035
201.80635443,-47.63281195, , 36639,201.806356,-47.632812,  1.24,  0.01,      ,      ,18.762, 0.013,18.221, 0.017,17.472, 0.018
201.78612340,-47.63278633, , 36640,201.786138,-47.632785, 10.81,  1.45,      ,      ,22.486, 0.340,21.290, 0.096,20.083, 0.147
201.77635842,-47.63277920, , 36641,201.776358,-47.632780, -0.27, -0.87,      ,      ,22.829, 0.576,21.181, 0.139,20.224, 0.177
201.76925373,-47.63276209, , 36642,201.769263,-47.632766,  6.88, -4.40,      ,      ,22.161, 0.345,21.305, 0.092,20.164, 0.079
201.74698400,-47.63275649, , 36643,201.746984,-47.632756, -0.08,  0.42,      ,      ,19.362, 0.016,18.790, 0.007,18.043, 0.035
201.73897130,-47.63278594, , 36644,201.738955,-47.632775,-12.02, 11.97,      ,      ,22.660, 0.193,21.631, 0.138,20.831, 0.435
201.73248476,-47.63275635, , 36645,201.732483,-47.632758, -1.26, -1.87,      ,      ,20.822, 0.124,20.016, 0.041,19.132, 0.063
201.71791203,-47.63285009, , 36646,201.717907,-47.632855, -3.75, -5.37,      ,      ,22.327, 0.515,20.967, 0.157,19.952, 0.105
201.70867394,-47.63276487, , 36647,201.708667,-47.632760, -5.16,  5.33,      ,      ,22.295, 0.410,20.977, 0.097,19.939, 0.270
201.70731099,-47.63272422, , 36648,201.707311,-47.632730,  0.09, -6.32,      ,      ,20.821, 0.075,19.957, 0.052,18.971, 0.068
201.70631852,-47.63275527, , 36649,201.706325,-47.632761,  4.78, -6.39,      ,      ,23.075, 0.574,21.397, 0.140,20.401, 0.411
201.70173174,-47.63278040, , 36650,201.701739,-47.632775,  5.27,  5.91,      ,      ,22.858, 0.491,21.248, 0.130,20.280, 0.331
201.66654849,-47.63274158, , 36651,201.666550,-47.632741,  1.11,  0.51,      ,      ,18.252, 0.013,17.696, 0.014,16.926, 0.022
201.65730878,-47.63270342, , 36652,201.657329,-47.632706, 14.83, -2.94,      ,      ,19.973, 0.026,19.372, 0.042,18.556, 0.033
201.65615298,-47.63274323, , 36653,201.656160,-47.632743,  5.18,  0.19,      ,      ,20.539, 0.082,19.835, 0.037,18.925, 0.072
201.64562351,-47.63269233, , 36654,201.645634,-47.632691,  7.65,  1.33,      ,      ,21.607, 0.156,20.647, 0.063,19.795, 0.127
201.64454899,-47.63270204, , 36655,201.644553,-47.632702,  3.00,  0.11,      ,      ,21.330, 0.133,20.473, 0.041,19.519, 0.103
201.63827429,-47.63272134, , 36656,201.638269,-47.632700, -3.98, 23.35,      ,      ,21.448, 0.177,20.498, 0.113,19.454, 0.064
201.61745992,-47.63267420, , 36657,201.617463,-47.632676,  2.31, -2.09,      ,      ,19.813, 0.042,19.242, 0.021,18.472, 0.037
201.61163726,-47.63261277, , 36658,201.611609,-47.632635,-20.92,-24.33,      ,      ,      ,      ,22.491, 0.228,21.131, 0.171
201.60863163,-47.63268543, , 36659,201.608638,-47.632686,  4.74, -0.74,      ,      ,20.023, 0.045,19.379, 0.026,18.647, 0.090
201.58589251,-47.63261487, , 36660,201.585892,-47.632612, -0.42,  3.20,      ,      ,19.639, 0.051,19.115, 0.044,18.314, 0.031
201.55334382,-47.63257845, , 36661,201.553345,-47.632579,  0.87, -0.48,      ,      ,20.850, 0.017,20.133, 0.037,19.193, 0.057
201.53709333,-47.63254641, , 36662,201.537095,-47.632547,  1.23, -0.58,      ,      ,19.891, 0.039,19.197, 0.011,18.287, 0.019
201.46223793,-47.63240200, , 36663,201.462242,-47.632403,  2.96, -1.16,      ,      ,21.187, 0.091,20.343, 0.038,19.436, 0.109
201.45781991,-47.63234532, , 36664,201.457830,-47.632347,  7.44, -1.78,      ,      ,21.658, 0.105,20.710, 0.098,19.742, 0.074
201.45261377,-47.63236924, , 36665,201.452615,-47.632368,  0.91,  1.30,      ,      ,20.659, 0.030,19.943, 0.029,19.078, 0.019
201.36639250,-47.63206350, , 36666,201.366386,-47.632064, -4.71, -0.43,      ,      ,21.175, 0.052,20.325, 0.046,19.479, 0.160
201.35564983,-47.63201973, , 36667,201.355652,-47.632029,  1.56,-10.02,      ,      ,21.399, 0.177,20.497, 0.075,19.622, 0.044
202.08954229,-47.63241110, , 36671,202.089553,-47.632413,  7.94, -2.14,      ,      ,18.491, 0.035,17.936, 0.009,17.205, 0.011
202.02173865,-47.63250453, , 36672,202.021736,-47.632501, -1.87,  3.74,      ,      ,21.971, 0.443,20.776, 0.079,19.748, 0.142
201.98625028,-47.63254767, , 36673,201.986250,-47.632547, -0.21,  0.79,      ,      ,17.600, 0.009,16.839, 0.006,15.866, 0.014
201.97759011,-47.63257810, , 36674,201.977615,-47.632582, 18.35, -4.21,      ,      ,22.850, 0.251,21.686, 0.183,21.120, 0.459
201.95877561,-47.63260945, , 36675,201.958760,-47.632613,-11.51, -3.94,      ,      ,23.229, 0.250,21.397, 0.145,19.444, 0.070
201.95023774,-47.63259164, , 36676,201.950234,-47.632585, -2.84,  7.27,      ,      ,17.758, 0.010,16.949, 0.008,15.970, 0.011
201.92573723,-47.63264183, , 36677,201.925733,-47.632642, -3.08, -0.12,      ,      ,21.246, 0.070,20.392, 0.087,19.471, 0.143
201.90993208,-47.63266314, , 36678,201.909937,-47.632664,  3.59, -0.82,      ,      ,21.067, 0.150,20.207, 0.080,19.231, 0.062
201.90596370,-47.63268494, , 36679,201.905967,-47.632680,  2.39,  5.41,      ,      ,18.659, 0.019,18.027, 0.023,17.200, 0.017
201.89573939,-47.63268153, , 36680,201.895748,-47.632681,  6.39,  0.46,      ,      ,21.137, 0.086,20.430, 0.072,19.593, 0.149
201.88437013,-47.63271161, , 36681,201.884413,-47.632703, 31.65,  9.36,      ,      ,21.891, 0.224,21.134, 0.128,20.186, 0.103
201.85495485,-47.63267610, , 36682,201.854956,-47.632679,  0.93, -3.05,      ,      ,20.942, 0.095,20.168, 0.053,19.337, 0.089
201.81080207,-47.63270641, , 36683,201.810811,-47.632697,  6.67, 10.36,      ,      ,22.714, 0.431,21.411, 0.133,20.201, 0.112
201.80836953,-47.63269766, , 36684,201.808373,-47.632700,  2.60, -2.56,      ,      ,18.727, 0.068,18.219, 0.040,17.477, 0.020
201.80145194,-47.63272979, , 36685,201.801444,-47.632728, -5.94,  1.90,      ,      ,20.994, 0.056,20.271, 0.043,19.396, 0.103
201.78321537,-47.63273725, , 36686,201.783211,-47.632739, -3.14, -1.79,      ,      ,21.163, 0.166,20.112, 0.028,19.098, 0.069
201.76428168,-47.63274653, , 36687,201.764285,-47.632746,  2.45,  0.46,      ,      ,20.949, 0.223,20.121, 0.088,19.242, 0.107
201.76255296,-47.63270542, , 36688,201.762553,-47.632699,  0.07,  7.15,      ,      ,22.873, 0.612,21.519, 0.103,20.463, 0.166
201.74974169,-47.63272824, , 36689,201.749744,-47.632738,  1.62,-10.74,      ,      ,      ,      ,21.767, 0.192,20.357, 0.165
201.73503078,-47.63270023, , 36690,201.735035,-47.632697,  3.11,  3.60,      ,      ,21.367, 0.111,20.392, 0.052,19.332, 0.109
201.73008143,-47.63274089, , 36691,201.730078,-47.632725, -2.49, 17.39,      ,      ,21.549, 0.380,20.945, 0.082,20.118, 0.189
201.72387291,-47.63267481, , 36692,201.723872,-47.632674, -0.71,  1.01,      ,      ,18.089, 0.009,17.435, 0.012,16.551, 0.021
201.68654601,-47.63269949, , 36693,201.686535,-47.632704, -8.12, -4.81,      ,      ,22.623, 0.483,21.138, 0.098,20.086, 0.175
201.68486449,-47.63268008, , 36694,201.684853,-47.632665, -8.43, 16.50,      ,      ,21.214, 0.101,20.429, 0.103,19.478, 0.109
201.66185557,-47.63263615, , 36695,201.661860,-47.632635,  3.27,  1.26,      ,      ,20.943, 0.088,20.076, 0.058,19.214, 0.067
201.66010524,-47.63267572, , 36696,201.660107,-47.632674,  1.26,  2.00,      ,      ,21.038, 0.117,20.139, 0.044,19.340, 0.192
201.60202367,-47.63256764, , 36697,201.602025,-47.632565,  0.98,  2.89,      ,      ,20.909, 0.085,20.345, 0.062,19.358, 0.123
201.59537981,-47.63256500, , 36698,201.595377,-47.632577, -2.11,-13.07,      ,      ,22.942, 0.614,21.671, 0.139,20.412, 0.234
201.52672963,-47.63250432, , 36699,201.526720,-47.632498, -7.10,  6.85,      ,      ,21.541, 0.058,20.289, 0.042,18.816, 0.077
201.51248546,-47.63243395, , 36700,201.512483,-47.632436, -1.77, -2.36,      ,      ,19.264, 0.016,18.642, 0.020,17.887, 0.028
202.09148152,-47.63229163, , 36701,202.091495,-47.632295,  9.94, -3.69,      ,      ,20.558, 0.046,19.595, 0.127,18.765, 0.021
202.05968444,-47.63237886, , 36702,202.059690,-47.632370,  4.10,  9.69,      ,      ,21.759, 0.154,20.759, 0.069,19.747, 0.084
202.03895341,-47.63239995, , 36703,202.038954,-47.632397,  0.35,  3.29,      ,      ,18.892, 0.014,18.168, 0.015,17.348, 0.023
202.01727153,-47.63248456, , 36704,202.017306,-47.632472, 25.50, 13.80,      ,      ,22.697, 0.255,21.452, 0.092,20.403, 0.243
201.97795013,-47.63253572, , 36705,201.977953,-47.632535,  2.16,  0.79,      ,      ,19.875, 0.032,19.287, 0.027,18.500, 0.067
201.97685105,-47.63254961, , 36706,201.976852,-47.632541,  0.66,  9.30,      ,      ,21.948, 0.205,20.868, 0.066,19.996, 0.283
